n.node_id,n.longitude,n.latitude,elementid(n)
6532286128,20.6094875,-103.3657124,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13197
1427496410,20.6095143,-103.3689674,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5738
4760132263,20.6095148,-103.3592045,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12544
6582227873,20.60952,-103.4360356,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13516
4868671108,20.6095228,-103.3987938,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12593
1737920372,20.6095356,-103.3567925,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9852
1455443714,20.6095375,-103.3962603,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6895
1454530781,20.609546,-103.3810299,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6753
1432255141,20.6095495,-103.3922065,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5860
6532683531,20.6095509,-103.3752336,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13219
1430324193,20.6095557,-103.4276787,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5818
1430324214,20.6095605,-103.4222705,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5826
1427496580,20.6095635,-103.3661621,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5753
1453347377,20.6095653,-103.3761129,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6671
4760132286,20.6095689,-103.3600904,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12557
1432255053,20.6095718,-103.3940871,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5836
1864344299,20.6095789,-103.3834488,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10567
1427496617,20.6096166,-103.3693125,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5767
1450810353,20.6096167,-103.3737985,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6448
1455443761,20.6096172,-103.3962234,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6900
1794521404,20.6096187,-103.4352332,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10156
1453347316,20.6096354,-103.3762515,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6650
1450810877,20.6096398,-103.3680546,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6466
1407752839,20.6096483,-103.3788725,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5587
1430324046,20.6096663,-103.4280597,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5790
1737920375,20.6096671,-103.3539537,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9853
2206032230,20.609671,-103.3952829,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11795
1427496633,20.6096786,-103.3665985,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5773
2206032231,20.6096866,-103.3951796,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11796
1450810335,20.6096883,-103.3707691,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6434
6532683534,20.609699,-103.3776891,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13222
1453189205,20.6097128,-103.3727718,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6608
6571104272,20.6097312,-103.396521,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13326
4760132261,20.6097465,-103.3596388,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12543
1864344300,20.6097543,-103.3839207,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10568
1427496615,20.6097589,-103.36975,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5766
1430324249,20.6097607,-103.4228736,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5834
1737920378,20.6097619,-103.3560013,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9854
1439693396,20.6097666,-103.3931814,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6119
7702740826,20.6097734,-103.4280035,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13734
1430324031,20.6097811,-103.4283779,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5789
6148064034,20.6097949,-103.3952295,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12808
1407752851,20.6097995,-103.3795949,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5590
1794521406,20.6097999,-103.4355821,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10157
1432255139,20.6098027,-103.3939711,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5859
1737920379,20.6098062,-103.3544244,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9855
1427496579,20.6098108,-103.3671227,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5752
1439693442,20.6098227,-103.3932917,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6122
1453189191,20.6098282,-103.3754686,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6606
1450810377,20.6098289,-103.3713371,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6456
1453347268,20.6098314,-103.3799832,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6625
1737920380,20.609836,-103.3559277,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9856
6532683530,20.6098371,-103.3750713,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13218
1454530761,20.6098619,-103.3807649,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6750
1407752844,20.6098635,-103.380805,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5588
1430324199,20.6098722,-103.4286523,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5821
1427496607,20.6098999,-103.3701983,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5765
1430324121,20.6099118,-103.4233286,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5800
1432255137,20.6099124,-103.3921626,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5858
1450810345,20.6099197,-103.3745306,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6442
6148064022,20.6099207,-103.3954055,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12805
1451045761,20.6099247,-103.384375,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6572
1430324143,20.6099305,-103.4216288,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5804
1432255062,20.6099431,-103.3940632,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5839
1427496427,20.6099493,-103.3689057,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5744
3562569593,20.6099562,-103.4129036,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12243
7702859574,20.6099791,-103.4282979,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13736
1454530793,20.6099827,-103.379358,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6758
6336358050,20.609983,-103.3600795,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12844
6584210099,20.6099924,-103.4218322,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13527
1439388069,20.6100004,-103.3931739,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6078
1450810378,20.6100037,-103.3719441,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6457
4868672023,20.6100078,-103.3983569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12597
1794521409,20.6100085,-103.4359897,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10158
1439388300,20.6100108,-103.3932827,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6083
6336358047,20.6100267,-103.3601984,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12842
1407737627,20.6100328,-103.3812289,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5576
4868671104,20.6100349,-103.3989171,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12592
1427496669,20.6100409,-103.364308,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5776
1427496592,20.6100416,-103.3706641,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5759
1453189172,20.6100417,-103.3735928,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6604
1453347274,20.6100423,-103.3771594,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6627
1430324245,20.6100427,-103.4237217,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5833
2206032233,20.6100439,-103.3950336,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11797
2206032234,20.6100477,-103.3961499,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11798
6584797440,20.610057,-103.4127747,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13545
1454530784,20.6100636,-103.3799667,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6755
8293406104,20.6100638,-103.3600853,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14269
3022507432,20.6100859,-103.3648393,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12145
8293406103,20.6101095,-103.3601999,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14268
1427496420,20.6101147,-103.3688701,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5742
1453208929,20.6101202,-103.3737805,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6614
1728583234,20.6101226,-103.3554918,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9843
1427496581,20.610123,-103.3652848,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5754
1439388046,20.6101263,-103.3931527,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6077
1455443683,20.6101378,-103.3939718,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6889
1439400101,20.6101405,-103.3932573,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6107
6532683535,20.6101416,-103.3775941,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13223
6532286125,20.6101429,-103.3654243,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13196
5842749618,20.6101654,-103.3988166,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12709
1450810872,20.6101723,-103.3678519,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6464
1445999170,20.6101947,-103.3778891,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6282
1450810379,20.6101965,-103.3726146,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6458
1427496604,20.6101994,-103.3712376,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5764
1453347288,20.6102082,-103.3779671,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6635
1407752837,20.6102284,-103.3816649,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5586
1430324077,20.610238,-103.4297967,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5795
1427496582,20.6102387,-103.3660447,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5755
5842749617,20.6102415,-103.3987569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12708
1430323472,20.6102443,-103.415067,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5786
6587068686,20.6102451,-103.3749258,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13546
1455443738,20.6102649,-103.3936951,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6897
1450810307,20.6102668,-103.3698042,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6425
1430324228,20.6102893,-103.4264333,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5829
1430324242,20.6103128,-103.4245364,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5832
6584210098,20.6103292,-103.421723,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13526
1439400068,20.6103296,-103.3935668,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6095
1453347322,20.6103313,-103.3758792,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6653
2878663939,20.6103464,-103.4139531,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11909
6571104273,20.6103517,-103.3962527,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13327
7792254002,20.6103555,-103.4213622,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14252
1794521412,20.6103561,-103.4366602,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10159
1457354415,20.61036,-103.3787807,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6984
1427496602,20.6103607,-103.3718515,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5763
6532286139,20.6103693,-103.3653027,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13199
1427496583,20.6103834,-103.3670034,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5756
1427496399,20.6103856,-103.36882,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5735
1432255182,20.6103903,-103.3920562,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5866
1450810334,20.6103997,-103.3705611,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6433
1457354421,20.6104161,-103.3795365,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6988
1873911172,20.610421,-103.423559,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10581
1450812353,20.6104322,-103.3675651,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6514
1407752854,20.610435,-103.3821298,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5592
1439400037,20.6104466,-103.3941173,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6089
8772416186,20.6104522,-103.3660368,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14881
1454531519,20.6104535,-103.37993,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6764
4682642284,20.6104582,-103.3769961,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12458
1439400051,20.610465,-103.3940236,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6092
1453189207,20.6104686,-103.3746135,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6609
1453347330,20.6104813,-103.3759981,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6655
5197310881,20.6104923,-103.4145569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12623
1450810386,20.6104935,-103.3736677,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6459
1427496676,20.6105016,-103.3642612,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5779
1450854612,20.610526,-103.3806933,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6561
1439400096,20.6105331,-103.3939148,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6106
7721257478,20.610543,-103.3941398,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13921
6587068687,20.6105515,-103.3748167,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13547
1453208930,20.6105524,-103.3711402,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6615
1427496600,20.6105544,-103.3725033,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5762
1439400005,20.6105658,-103.3940459,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6085
1430324227,20.6105911,-103.4272659,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5828
1430324236,20.6105927,-103.4253792,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5831
4682642283,20.6105973,-103.3778088,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12457
1427496680,20.6106025,-103.3652487,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5780
1794521413,20.6106229,-103.4372296,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10160
1439400069,20.6106267,-103.3930638,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6096
3675195136,20.6106341,-103.417144,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12250
2878663946,20.6106378,-103.4152195,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11910
1450812389,20.6106628,-103.3675233,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6532
1427496555,20.6106681,-103.3660153,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5747
1427496414,20.6106711,-103.3687569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5740
8349021206,20.610672,-103.3947509,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14647
1450810926,20.6106818,-103.3705347,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6485
1450810950,20.610685,-103.3696362,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6492
8349021207,20.6107047,-103.3948324,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14648
1453189175,20.610709,-103.3752024,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6605
1450810293,20.6107131,-103.3717396,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6422
1457354444,20.610718,-103.3787143,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7002
1450810933,20.6107315,-103.3718085,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6489
1439400085,20.61074,-103.3929917,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6101
6532384901,20.6107429,-103.3666593,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13210
1450810388,20.6107517,-103.3745411,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6460
1430324175,20.6107543,-103.4216021,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5813
1457354428,20.6107564,-103.3792647,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6993
1432255176,20.6107599,-103.3919042,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5864
1427496675,20.6107772,-103.3669547,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5778
1430324169,20.6107808,-103.4259458,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5810
1864344302,20.610786,-103.3829342,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10569
1453347303,20.6107909,-103.3768645,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6641
11538739038,20.6107911,-103.359836,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15244
5039624534,20.6108005,-103.4295956,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12601
1457354401,20.6108119,-103.3798809,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6974
6148064023,20.6108132,-103.3947851,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12806
1432255156,20.6108254,-103.3941223,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5862
1450812397,20.6108333,-103.3674852,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6536
6336358049,20.610835,-103.3599396,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12843
1427496577,20.6108447,-103.3735669,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5750
1864344303,20.6108476,-103.3818959,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10570
1430324063,20.6108565,-103.4216005,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5792
1432255130,20.6108579,-103.3933618,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5857
1453347357,20.610861,-103.3772928,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6666
1430324173,20.6108672,-103.4262111,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5812
7700111642,20.6108695,-103.3597914,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13696
1457354412,20.6108703,-103.380657,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6982
1430324204,20.610871,-103.4224479,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5823
1453189144,20.6108753,-103.3757133,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6600
1450810861,20.6108832,-103.3693214,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6462
1430324056,20.6108848,-103.4212544,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5791
1450810273,20.6108933,-103.3723952,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6420
1430324160,20.6108947,-103.4281226,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5806
6148064021,20.610902,-103.3949456,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12804
1453347325,20.610915,-103.376348,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6654
1450810931,20.6109211,-103.3725012,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6488
7700172646,20.6109223,-103.3598825,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13698
1450812387,20.6109245,-103.3680071,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6530
1453347310,20.6109353,-103.3777461,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6646
1439400082,20.6109492,-103.3927025,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6099
1450810910,20.6109609,-103.3695411,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6479
1864344305,20.6109855,-103.3833915,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10571
1427496573,20.6109894,-103.3659893,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5749
1450810924,20.6109954,-103.3717374,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6483
1427496578,20.6110005,-103.3642096,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5751
1432255178,20.6110135,-103.3916314,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5865
3054382062,20.6110403,-103.4188906,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12154
1439399991,20.6110442,-103.392739,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6084
5842749626,20.6110667,-103.400012,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12710
1427496674,20.6110749,-103.3652026,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5777
1450810958,20.611077,-103.3709666,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6495
1427496594,20.6110958,-103.3744448,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5761
8305121594,20.6111148,-103.3666714,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14306
1722519591,20.6111195,-103.3552883,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9761
6532384897,20.61112,-103.3694333,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13208
1430324232,20.6111266,-103.4270505,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5830
6336358054,20.6111473,-103.366907,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12845
1453347291,20.6111476,-103.3798269,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6636
1794521418,20.6111481,-103.4316996,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10161
1430324208,20.611155,-103.4232709,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5824
1432255152,20.6111649,-103.3942868,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5861
1432255158,20.6111654,-103.3935756,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5863
6532286145,20.6111661,-103.3684483,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13200
1407739575,20.611173,-103.3838212,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5579
1736908009,20.61118,-103.3537681,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9845
11294214078,20.6111815,-103.4000413,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15239
8349272535,20.6111827,-103.3971717,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14650
1450810925,20.611183,-103.372424,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6484
1450810921,20.6111884,-103.3734655,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6482
1659972998,20.6111898,-103.4301344,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8892
6336358055,20.6111941,-103.3674047,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12846
6148064020,20.6111964,-103.3971902,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12803
7738426610,20.6111981,-103.3942318,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14055
1450810916,20.6111992,-103.3714452,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6480
1439400114,20.6112012,-103.3924198,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6113
1457354433,20.6112054,-103.3786181,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6995
1736908010,20.6112168,-103.3552695,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9846
1457354423,20.6112358,-103.378045,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6990
1450810928,20.6112429,-103.3724064,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6486
1457354406,20.611248,-103.3808401,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6978
7702887662,20.6112542,-103.4235585,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13739
1794521420,20.6112546,-103.4321788,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10162
1450810941,20.6112558,-103.3716672,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6491
7792357691,20.6112641,-103.4198841,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14253
1722519670,20.6112648,-103.3558034,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9766
1457354435,20.6112663,-103.3791614,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6997
1727349675,20.6112706,-103.3536914,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9835
2933251223,20.6112802,-103.4177632,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12081
1439388248,20.6112839,-103.3924576,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6082
6148064032,20.6112846,-103.3973115,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12807
1453347354,20.6113047,-103.3766624,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6663
6532300896,20.6113096,-103.3652071,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13205
2923249993,20.6113102,-103.4237207,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12062
1455443767,20.6113112,-103.3944633,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6902
1450810863,20.6113151,-103.3718994,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6463
1427496585,20.6113165,-103.3752531,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5757
1450810901,20.611317,-103.3692633,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6476
6532384896,20.6113194,-103.3693554,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13207
1727349685,20.6113367,-103.3540355,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9836
4868671114,20.611337,-103.3972663,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12596
1427496593,20.6113375,-103.3753301,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5760
1450810962,20.6113432,-103.3727532,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6496
11538739043,20.6113433,-103.3630062,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15245
1727349688,20.6113525,-103.3536859,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9837
1450812383,20.611356,-103.3673685,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6529
1432255205,20.6113574,-103.3934291,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5877
7702887253,20.611358,-103.423703,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13737
1722519656,20.6113652,-103.3557953,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9764
1864344306,20.611373,-103.3818675,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10572
3054382061,20.6113808,-103.4195269,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12153
1430324157,20.6113873,-103.427894,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5805
1794521423,20.6113944,-103.4328083,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10163
6532286146,20.6114112,-103.3683604,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13201
1455443686,20.6114128,-103.3944194,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6891
1427496590,20.6114243,-103.3641621,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5758
1455443693,20.6114252,-103.3945283,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6892
8411279938,20.6114278,-103.4240276,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14728
1450810874,20.6114294,-103.372347,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6465
1794521424,20.61143,-103.4329682,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10164
